produto;descricao;b_o;mat_med;fornecedor;comprador;primeira_filial_rota;filial_dest;sigla_dest;empresa_dest;grupo_tributacao;flag_tributacao;rota;codigo;gui_semana_saida;gui_semana_chegada;modo_compra;dia_sugerido_pedido;qtd_comprada;preco_total;status
998632;ALGODAO FACE LISA DISCO C/50 UNID;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;95;275.5;-
998632;ALGODAO FACE LISA DISCO C/50 UNID;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Direta;45709;113;327.7;-
998632;ALGODAO FACE LISA DISCO C/50 UNID;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Direta;45709;294;1838.15;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Nacional 12%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;1;3202.64;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Nacional 12%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;4;12810.54;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Nacional 12%;I1;1021;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;8;25621.08;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Nacional 12%;I1;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;3;9607.91;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 12%;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;6;23286.9;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 12%;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;19;73741.85;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 12%;I1;1036;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;38;147483.7;-
998640;ACTEMRA 400MG/20ML FRA (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 12%;I1;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;18;69860.7;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1010;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;29;704957.54;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1010;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;20;486177.62;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;8;194471.05;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1021;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;139;3378934.43;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;69;1677312.78;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1023;1023;Mafra - RJ;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1023;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;59;1434223.97;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1023;1023;Mafra - RJ;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1023;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;29;704957.54;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;4;96962.4;-
998645;DALINVI 1800MG FA 15ML JANSSEN-CILAG (G);Não;MED;JANSSEN;ELISETE;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;5;121203;-
998682;LENCO P/BANHO PROCITEX N/TECIDO 28X30 PCT/100UN;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;686;9206.12;-
998682;LENCO P/BANHO PROCITEX N/TECIDO 28X30 PCT/100UN;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;693;9889.11;-
998682;LENCO P/BANHO PROCITEX N/TECIDO 28X30 PCT/100UN;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;578;8248.06;-
998682;LENCO P/BANHO PROCITEX N/TECIDO 28X30 PCT/100UN;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;288;4109.76;-
998682;LENCO P/BANHO PROCITEX N/TECIDO 28X30 PCT/100UN;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;288;4109.76;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;273;404262.46;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;577;854430.18;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;336;497553.8;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;233;345029.86;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;589;872199.96;-
998740;SPRAVATO (B1) 28MG FR 0.2ML JANSSEN-CILAG;Não;MED;JANSSEN;ELISETE;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;589;872199.96;-
998808;BENLYSTA 200MG/ML C/CAN APLIC CX 4SERP 1ML GSK (G);Não;MED;GSK;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Direta;45702;5;27128.9;-
998808;BENLYSTA 200MG/ML C/CAN APLIC CX 4SERP 1ML GSK (G);Não;MED;GSK;BYANCA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;2;10851.56;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 140/01;NT;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;1;54196.37;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 140/01;NT;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;1;54196.37;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 140/01;NT;1021;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;1;54196.37;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 140/01;NT;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;11;595389.85;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 140/01;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;5;270631.75;-
998824;EVRYSDI 0.75MG/ML 2SER6ML+12ML SOL ORAL FR 80ML ROCHE (G);Não;MED;ROCHE;BYANCA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 140/01;NT;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;5;270631.75;-
998830;NESTOGENO 2 FORM INFANTIL LT 800G;Não;MAT;NESTLE;LUCIANA;1002;1002;Mafra - LDA;Mafra;Nacional 7%;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;3;108.07;-
998861;XOLAIR 75MG SERP 0.5ML NOVARTIS (G);Não;MED;NOVARTIS;ANDREW;1024;1024;Mafra - RN;Mafra;Nacional 12%;I3;1024;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;4;4.24;-
998866;TOALHA UMED BANHO COMPLETO 25X20CM PCT8UN FEELCLEAN;Não;MAT;FEELCLEAN;-;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;12099;25654.69;-
998867;TOALHA UMED BANHO CLOREX PHMB 25X20CM PCT8UN FEELCLEAN;Não;MAT;FEELCLEAN;-;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;3481;6949.81;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1002;1002;Mafra - LDA;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1002;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;42;57644.08;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1006;1006;Mafra - CAJ;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1006;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;41;56271.61;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1010;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;261;358216.81;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1021;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;6;8234.87;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1023;1023;Mafra - RJ;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1023;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;33;45291.78;-
998871;NEULASTIM 10MG/ML SERP 0.64ML C/APLIC AMGEN (G);Não;MED;AMGEN;BRUNA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;55;169360.95;-
998875;EVENITY 90MG/ML CX 2SERP 1.17ML AMGEN (G);Não;MED;AMGEN;BRUNA;1006;1006;Mafra - CAJ;Mafra;Nacional 7%;NT;1006;0;S4 (01/03/2025 - 09/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45723;16;45530.25;-
998875;EVENITY 90MG/ML CX 2SERP 1.17ML AMGEN (G);Não;MED;AMGEN;BRUNA;1023;1023;Mafra - RJ;Mafra;Nacional 7%;NT;1023;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;20;56912.81;-
998875;EVENITY 90MG/ML CX 2SERP 1.17ML AMGEN (G);Não;MED;AMGEN;BRUNA;1024;1024;Mafra - RN;Mafra;Nacional 7%;NT;1024;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;40;113825.63;-
998875;EVENITY 90MG/ML CX 2SERP 1.17ML AMGEN (G);Não;MED;AMGEN;BRUNA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;47;157541.18;-
998949;NUTREN CONTROL BAUNILHA PRONTO PARA BEBER 200ML;Não;MAT;NESTLE;LUCIANA;1002;1002;Mafra - LDA;Mafra;Nacional 7%;I1;1002;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;107;1177;-
998949;NUTREN CONTROL BAUNILHA PRONTO PARA BEBER 200ML;Não;MAT;NESTLE;LUCIANA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;550;4754.48;-
998950;NUTREN CONTROL CHOCOLATE PRONTO PARA BEBER 200ML;Não;MAT;NESTLE;LUCIANA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;123;1074.12;-
998952;CRESEMBA 200MG FR UNITED MEDICAL (G);Não;MED;UNITED;KAROLINA;1021;1021;Mafra - NSR;Mafra;Importado;I1;1021;0;S6 (17/03/2025 - 23/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45737;3;3982.13;-
998952;CRESEMBA 200MG FR UNITED MEDICAL (G);Não;MED;UNITED;KAROLINA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;4;6006.44;-
998952;CRESEMBA 200MG FR UNITED MEDICAL (G);Não;MED;UNITED;KAROLINA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S6 (17/03/2025 - 23/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45737;9;13514.49;-
999020;SOMATULINE AUTOGEL 120MG SERP 0.5ML IPSEN (G);Não;MED;IPSEN;KAROLINA;1006;1006;Mafra - CAJ;Mafra;Nacional 7%;I3;1006;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;29;108228;-
999020;SOMATULINE AUTOGEL 120MG SERP 0.5ML IPSEN (G);Não;MED;IPSEN;KAROLINA;1024;1024;Mafra - RN;Mafra;Nacional 7%;I3;1024;0;S5 (10/03/2025 - 16/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45730;12;44784;-
99A16H;LENCO PARA HIGIENE CREMER WIPES;B.O. Parcial;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;3621;35992.74;-
99A16H;LENCO PARA HIGIENE CREMER WIPES;B.O. Parcial;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Direta;45709;3194;31748.36;-
99A16H;LENCO PARA HIGIENE CREMER WIPES;B.O. Parcial;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;5039;47114.65;-
99A16H;LENCO PARA HIGIENE CREMER WIPES;B.O. Parcial;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Direta;45709;4462;41719.7;-
99ALF1;FITA MICROPOROSA 1.2CMX10CM PROCITEX UNID;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45702;164;227.96;-
99ALF1;FITA MICROPOROSA 1.2CMX10CM PROCITEX UNID;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Direta;45709;144;200.16;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1002;1002;Mafra - LDA;Mafra;Importado;NT;1002;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Direta;45702;1;110.56;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1002;1002;Mafra - LDA;Mafra;Importado;NT;1002;0;S2 (17/02/2025 - 23/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45709;1;110.56;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Direta;45702;4;442.25;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S2 (17/02/2025 - 23/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45709;4;442.25;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S5 (10/03/2025 - 16/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45730;1;110.56;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S6 (17/03/2025 - 23/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45737;1;110.56;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Direta;45702;2;295.28;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S2 (17/02/2025 - 23/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45709;2;295.28;-
99AXZZZI;SUPRAHYAL 10MG/ML SER PREENCH 2.5ML;Não;MED;ZODIAC;ANDREW;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S5 (10/03/2025 - 16/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45730;1;147.64;-
164883;FRESUBIN ENERGY DRINK CHOCOLATE 200ML FRESENIUS;Não;MAT;FRESENIUS;JONNATHAN;1021;1021;Mafra - NSR;Mafra;-;NT;1021;0;S4 (01/03/2025 - 09/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45723;58;0;-
164920;SCALP DISP SEG SOL-CARE 25G CX 100 SOL MILLENIUM;Não;PREVENA;SOL-MILLENNIUM;LUCIANA;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S5 (10/03/2025 - 16/03/2025);Direta;45717;101;9595;-
164872;ORTHOVISC SOL INTRA-ARTIC CX 1SERP 2ML ASPEN (G);Não;MED;APSEN;ELISETE;1010;1010;Mafra - REC;Mafra;Importado;NT;1010;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;7;1220.8;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 12%;NT;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;3;34.02;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 12%;NT;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;2;22.68;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 12%;NT;1021;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;1;11.34;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 12%;NT;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;1;11.34;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 12%;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;2;22.68;-
133593;ATADURA CREPE MAXPRESS 8CMX1.8M (4.5M) 18F CREMER;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 12%;NT;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;2;22.68;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;3659;3549.23;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;3050;2958.5;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;1524;1478.28;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S5 (10/03/2025 - 16/03/2025);S7 (24/03/2025 - 31/03/2025);Direta;45730;1524;1478.28;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Direta;45702;22541;20512.31;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Direta;45709;18784;17093.44;-
139010;FRASCO NUTR ENT N/EST 300ML EMBRAMED REF1808P;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Importado;NT;1036;0;S4 (01/03/2025 - 09/03/2025);S6 (17/03/2025 - 23/03/2025);Direta;45723;9392;8546.72;-
