codigo;descricao;grp_Marca;d_Grp_Marca;refrig;fornecedor;tributacao;status;curva;bo;comprador
152615;CORTADOR/AMASSADOR DE COMPRIMIDOS INCOTERM 3 EM 1 COM FUNCA;251;INCOTERM;N;-;-;-;C;-;-
152616;COTOVELEIRA AJUST TAM UNICO PRETA;397;OUTRAS;N;-;-;-;C;-;-
152617;COTOVELEIRA ELASTICA BEGE G;;;N;-;-;-;C;-;-
152618;COTOVELEIRA ELASTICA MERCUR PRETO P;351;MERCUR;N;-;-;-;C;-;-
152619;COTOVELEIRA ELASTICA PRETA M;351;MERCUR;N;-;-;-;C;-;-
152620;COTOVELEIRA MERCUR SPORT G;351;MERCUR;N;-;-;-;C;-;-
152621;COTOVELEIRA MERCUR SPORT GG;351;MERCUR;N;-;-;-;C;-;-
152622;COTOVELEIRA MERCUR SPORT P;351;MERCUR;N;-;-;-;C;-;-
152623;COXAL MERCUR ESPORTE GG;351;MERCUR;N;-;-;-;C;-;-
152624;COXAL MERCUR G;351;MERCUR;N;-;-;-;C;-;-
152625;COXAL SPORT M;351;MERCUR;N;-;-;-;C;-;-
152626;CPS PRIME PLUS HANDY CPS 07 C/SUPORTE UHS 451 VERM C/5;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152627;CR D COLGATE TOT12 WHITEN 90GR;397;OUTRAS;N;-;-;-;C;-;-
152628;CREAMY CALMING CREAM CORPORAL 200G;A33;CREAMY;N;-;-;-;C;-;-
152629;CREAMY DROPS SERUM ANTI AGING 30ML;A33;CREAMY;N;-;-;-;C;-;-
152630;CREAMY INTENSIVE REPAIR CREAM 40G;A33;CREAMY;N;-;-;-;C;-;-
152631;CREAMY PEPTIDE CREAM 30G;A33;CREAMY;N;-;-;-;C;-;-
152632;CREME DENTAL BE YOU PURE HAPPINESS 60ML LARANJA;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152633;CREME DENTAL COLGATE TANDY MORANGO 50G;397;OUTRAS;N;-;-;-;C;-;-
152634;CREME DENTAL KIN FORTE GENGIVAS 90G;998;PHARMAKIN;N;-;-;-;C;-;-
152635;CREME HID. NUTRITIVO FACIAL 100G;A16;VULT;N;-;-;-;C;-;-
152636;CREME HID. UNIFORMIZADOR 100G;A16;VULT;N;-;-;-;C;-;-
152637;CUBA  REDONDA 10 X 5 CM;A36;FAMI-ITA;N;-;-;-;C;-;-
152638;CUBA REDONDA13 X 06 CM;A36;FAMI-ITA;N;-;-;-;C;-;-
152639;CUBA RIM 26 X 12 CM LUMINOX;A36;FAMI-ITA;N;-;-;-;C;-;-
152640;CUECA PARA HERNIA INGUINAL DUPLA EXTRA-GRANDE/UNICO;967;DILEPE PRODUTOS ORTOPEDICOS;N;-;-;-;C;-;-
152641;CUECA PARA HERNIA INGUINAL DUPLA MEDIO/BEGE;967;DILEPE PRODUTOS ORTOPEDICOS;N;-;-;-;C;-;-
152642;CUEIRO PREMIUM EST. FLECHAS XADREZ R 01UN 80CMX85CM;144;CREMER;N;-;-;-;C;-;-
152643;CURAPROX BLACK WHITE 90G;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152644;CURAPROX CS 5460 DUO + SMART TAMAR ED LTDA;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152645;CURAPROX ESTOJO INTERDENTAL POCKE 4 PRIME;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152646;CURAPROX PRIME PLUS HANDY C/SUPORTE UHS 451 VERDE LIMAO C/5;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152647;CURAT BAND AID VARIADOS C 30;263;JOHNSON E JOHNSON;N;-;-;-;C;-;-
152648;CURATIVO ALIVIO DOR CERVICAL 5 UNIDADES CREMER;144;CREMER;N;-;-;-;C;-;-
152649;CURATIVO ALIVIO DOR JOELHO 5 UNIDADES CREMER;144;CREMER;N;-;-;-;C;-;-
152650;CURATIVO MICROPOROSO 10 UNIDADES;144;CREMER;N;-;-;-;C;-;-
152651;CURATIVOS MOLLELAST HAFT S/LATEXA BANDAGEM COESIVA 10CMX20CM;A14;VENOSAN;N;-;-;-;C;-;-
152652;CURCUMA C 30 CPS;A67;VITAMINE-SE;N;-;-;-;C;-;-
152653;DEDEIRA DE MALHA COM GEL G;A11;TIMA;N;-;-;-;C;-;-
152654;DEDEIRA DE MALHA COM GEL M;A11;TIMA;N;-;-;-;C;-;-
152655;DEDEIRA EM GEL G;A11;TIMA;N;-;-;-;C;-;-
152656;DEDEIRA EM GEL M;A11;TIMA;N;-;-;-;C;-;-
152657;DEDEIRA EM GEL P TIMA;A11;TIMA;N;-;-;-;C;-;-
152658;DEDEIRA EM GEL PP;A11;TIMA;N;-;-;-;C;-;-
152659;DEDEIRA LATEX BCA N.3 C/50 (SEM C.A) EXT.FINA IDX DOMESTICA;990;MEDIHOSP - DISTRIBUIDORA MAT MEDICO;N;-;-;-;C;-;-
152660;DEDEIRA MINISOFT EM GEL TAM.PP C/ 6;A11;TIMA;N;-;-;-;C;-;-
152661;DENTAL CLEAN ASB SPRAY BCL EXT ICE 30 ML;965;DENTALCLEAN;N;-;-;-;C;-;-
152662;DENTAL CLEAN CEG GEL ADL SENSITIVE PLUS 90G 03X04;965;DENTALCLEAN;N;-;-;-;C;-;-
152663;DENTAL CLEAN CEG GEL ADL WHITENING MAX 90G 03X04;965;DENTALCLEAN;N;-;-;-;C;-;-
152664;DENTAL CLEAN CEG GEL INF DR. DUCK SFLUOR 50G;965;DENTALCLEAN;N;-;-;-;C;-;-
152665;DENTAL CLEAN CEG INF EST KIT HEROIS 50G;965;DENTALCLEAN;N;-;-;-;C;-;-
152666;DENTAL CLEAN CEG INF EST KIT PEPPA PIG 50G;965;DENTALCLEAN;N;-;-;-;C;-;-
152667;DENTAL CLEAN ESC INF VLR HEROIS ESCOLAR;965;DENTALCLEAN;N;-;-;-;C;-;-
152668;DENTAL CLEAN ESC UN ROMERO BRITTO L2PE MC;965;DENTALCLEAN;N;-;-;-;C;-;-
152669;DENTAL CLEAN ESC UNIC ROMERO BRITTO L2PE;965;DENTALCLEAN;N;-;-;-;C;-;-
152670;DENTAL CLEAN PRO COP PASSA FIO 25;965;DENTALCLEAN;N;-;-;-;C;-;-
152671;DEO COLONIA GIOVANNA BABY GOLD 50ML;397;OUTRAS;N;-;-;-;C;-;-
152672;DEO COLONIA GIOVANNA BABY SILVER 50ML;397;OUTRAS;N;-;-;-;C;-;-
152673;DERCOS CALM SENSI SC SERUM 50ML P LOREAL;552;VICHY;N;-;-;-;C;-;-
152674;DERMAFEME CALM SAB 100ML;397;OUTRAS;N;-;-;-;C;-;-
152675;DERMOTIVIN ORIGINAL SABONETE BARRA 90G;213;GALDERMA;N;-;-;-;C;-;-
152676;DERMOTIVIN SALIX LIQ 300ML;213;GALDERMA;N;-;-;-;C;-;-
152677;DERMOTIVIN SALIX SAB 90G PELE OLEOSA/ACNEICA C/AC SALICILICO;213;GALDERMA;N;-;-;-;C;-;-
152678;DERMOVANCE CALM CREME BISNAGA 40G;193;FARMOQUIMICA;N;-;-;-;C;-;-
152679;DES GIOVANNA BABY AERO CANDY 150ML;397;OUTRAS;N;-;-;-;C;-;-
152680;DES REXONA AERO MEN ACT DRY 250ML;397;OUTRAS;N;-;-;-;C;-;-
152681;DES REXONA AERO MEN INVIS 250ML;397;OUTRAS;N;-;-;-;C;-;-
152682;DES REXONA CR M CLIN CLEAN 48G;397;OUTRAS;N;-;-;-;C;-;-
152683;DES. DOVE AEROSOL  MEN CARE INVISIBLE DRY 89G;A88;UNILEVER;N;-;-;-;C;-;-
152684;DES. GIOVANNA BABY KIT 2 LILAC 50ML;397;OUTRAS;N;-;-;-;C;-;-
152685;DES. GIOVANNA BABY KIT 2 VANILLA 50ML;397;OUTRAS;N;-;-;-;C;-;-
152686;DES.GIOVANNA BABY ROLL ON FEM CANDY 50ML;397;OUTRAS;N;-;-;-;C;-;-
152687;DES.GIOVANNA BABY ROLL ON FEM LOVELY 50ML;397;OUTRAS;N;-;-;-;C;-;-
152688;DESITIN CREAMY (AZUL) 57G;263;JOHNSON E JOHNSON;N;-;-;-;C;-;-
152689;DESODORANTE  DOVE AERO ORIG 250ML L+P;A88;UNILEVER;N;-;-;-;C;-;-
152690;DESODORANTE EM CREME 50G;951;ALERGOSHOP;N;-;-;-;C;-;-
152691;DESODORANTE SPRAY FEMININO TOTAL CARE 105 100ML;951;ALERGOSHOP;N;-;-;-;C;-;-
152692;DESODORANTE SPRAY SEM FRAGANCIA TOTAL CARE 105;951;ALERGOSHOP;N;-;-;-;C;-;-
152693;DIAPASAO C128 C/ CURSOR;224;GOLGRAN;N;-;-;-;C;-;-
152694;DISFOR LARANJA C/45 SACHES;84;BIOLAB;N;-;-;-;C;-;-
152695;DIXIL 50MG SPRAY 50ML;182;EUROFARMA;N;-;-;-;C;-;-
152696;DOCTAR FORCECAPS 90 CPR;411;PIERRE FABRE;N;-;-;-;C;-;-
152697;DOLAMIN FLEX 12CPR.;193;FARMOQUIMICA;N;-;-;-;C;-;-
152698;DOSADOR DE LEITE EM PO AVENT AZUL;957;AVENT;N;-;-;-;C;-;-
152699;DOSADOR DE LEITE EM PO ROSA;957;AVENT;N;-;-;-;C;-;-
152700;DOSADOR DE LEITE MAM BOYS;A26;BEBE SAUDE;N;-;-;-;C;-;-
152701;DR. BRAIN TOPWAY 60CAPS;A12;TOPWAY SP;N;-;-;-;C;-;-
152702;DUCHA GINECOLOGICA MERCUR N 10 250ML;351;MERCUR;N;-;-;-;C;-;-
152703;DUCHA GINECOLOGICA MERCUR N 12 300ML;351;MERCUR;N;-;-;-;C;-;-
152704;DUCHA GINECOLOGICA MERCUR N 14 350ML;351;MERCUR;N;-;-;-;C;-;-
152705;EDUCADOR POSTURAL EM ELAST  RESPIRAVEL EVOLUTION GG;;;N;-;-;-;C;-;-
152706;EDUCADOR POSTURAL EM ELAST. RESPIRAVEL EVOLUTION G;;;N;-;-;-;C;-;-
152707;EFFACLAR DUO FPS 30 40G;280;LA ROCHE-POSAY;N;-;-;-;C;-;-
152708;EFFACLAR GEL CONCENTRADO 150G.;280;LA ROCHE-POSAY;N;-;-;-;C;-;-
152709;EFFACLAR GL DE LIMPEZA  ALTA TOLRANCIA 150ML;280;LA ROCHE-POSAY;N;-;-;-;C;-;-
152710;ELETRODO ADESIVO 5X9 4UND;712;CARCI;N;-;-;-;C;-;-
152711;EMANA CURCUMA 60 CAPS;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152712;EMANA DESPLUG - BLAND DE AMINOACIDOS SABOR MARACUJA 200GR;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152713;EMANA GREEN TEASHOT CHA E VEGETAIS;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152714;EMANA GUMMY MELATONINA VINAGRE DE MACA 60 GOMAS;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152715;EMANA RENOVA MULTIVITAMINICO 30 CAPS;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152716;EMANA RESVERATROL 30 CAPS;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152717;EMANA SHAKE PROTEICO VEGANO CHOCOLATE COM AVELA 400G;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152718;EMANA WHEY PROTEIN CHOCOLATE BELGA 450 GR;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152719;EMANA WHEY PROTEIN COCO 450 GR;971;EMANA NUTRICAO;N;-;-;-;C;-;-
152720;ENERGY Q10 1G C 30 CPS;A15;VITAL ATMAN;N;-;-;-;C;-;-
152721;ENX BUC SENSIKIN 500ML;998;PHARMAKIN;N;-;-;-;C;-;-
152722;ENX BUCAL KIN B5 500ML;998;PHARMAKIN;N;-;-;-;C;-;-
152723;ENXAGUANTE BUCAL KIN GINGIVAL COMPLEX 250ML;998;PHARMAKIN;N;-;-;-;C;-;-
152724;EPIDAC OC SAB LIQ 300ML;309;MANTECORP;N;-;-;-;C;-;-
152725;EPIDRAT CORPO INTENSIVO HIDRATANTE PARA PELE SECA 200G;309;MANTECORP;N;-;-;-;C;-;-
152726;EPISOL AC FPS 30 BG 60ML;309;MANTECORP;N;-;-;-;C;-;-
152727;EPISOL COLOR MINERAL C/ COR BG 60ML;309;MANTECORP;N;-;-;-;C;-;-
152728;EPISOL COLOR TOM 6 NEGRO FPS70 BG 40ML;309;MANTECORP;N;-;-;-;C;-;-
152729;EPISOL PO EXTRA CLAR FPS50 10G;309;MANTECORP;N;-;-;-;C;-;-
152730;EPISOL PO MAIS MORENA FPS50 10G;309;MANTECORP;N;-;-;-;C;-;-
152731;EPISOL PO NEGRA FPS50 10G;309;MANTECORP;N;-;-;-;C;-;-
152732;EQUALIV ACETILCISTEINA 600MG 60 CAP;397;OUTRAS;N;-;-;-;C;-;-
152733;EQUALIV BODY COFFEE PROTEIN X375G;397;OUTRAS;N;-;-;-;C;-;-
152734;EQUALIV COENZIMA Q10 15ML;397;OUTRAS;N;-;-;-;C;-;-
152735;EQUALIV COLAGENO 4G X30 SACHE NEUTRO;397;OUTRAS;N;-;-;-;C;-;-
152736;EQUALIV DHA ULTRA VEGANO 30  CPS 300 MG;397;OUTRAS;N;-;-;-;C;-;-
152737;EQUALIV GLUTAMINA 300G;397;OUTRAS;N;-;-;-;C;-;-
152738;EQUALIV NUTRI SILVER 60CAP GEL;397;OUTRAS;N;-;-;-;C;-;-
152739;EQUALIV OMEGA 3X 180 CPS;397;OUTRAS;N;-;-;-;C;-;-
152740;EQUALIV OMEGA MIX X60 CAP;397;OUTRAS;N;-;-;-;C;-;-
152741;EQUALIV OMEGA NUTRI A - Z 60CP;397;OUTRAS;N;-;-;-;C;-;-
152742;EQUALIV REINFORCE VITAMINAS A.C.E BIOTINA C 30 CPS;397;OUTRAS;N;-;-;-;C;-;-
152743;EQUALIV REINFORCE X 60 CAP GEL;397;OUTRAS;N;-;-;-;C;-;-
152744;EQUALIV UPGRADE ENERGY 250ML;397;OUTRAS;N;-;-;-;C;-;-
152745;ESC D COLGATE INF SMIL MINIONS +6 AN C2;397;OUTRAS;N;-;-;-;C;-;-
152746;ESC DENT BITUFO INTER HB FINA VD 04MM;960;BITUFO;N;-;-;-;C;-;-
152747;ESC. D. CURAPROX ULTRA MACIA + CR. DENTAL BLACK IS 10ML;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152748;ESCOVA CURAPROX  + BE YOU 10ML;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152749;ESCOVA DE BICOS E MAMADEIRAS 2 EM 1 ROSA;397;OUTRAS;N;-;-;-;C;-;-
152750;ESCOVA DE DENTE ELETRICA CURAPROX HYDROSONIC;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152751;ESCOVA DENTAL BITUFO INTERTUFO CILINDRICA;960;BITUFO;N;-;-;-;C;-;-
152752;ESCOVA DENTAL BITUFO INTERTUFO CONICA;960;BITUFO;N;-;-;-;C;-;-
152753;ESCOVA DENTAL KIN INTERDENTAL CONICO 1.3MM;998;PHARMAKIN;N;-;-;-;C;-;-
152754;ESCOVA DENTAL KIN INTERDENTAL MICRO 0.9MM;998;PHARMAKIN;N;-;-;-;C;-;-
152755;ESCOVA DENTAL KIN INTERDENTAL MINI 1.1MM;998;PHARMAKIN;N;-;-;-;C;-;-
152756;ESCOVA DENTAL KIN INTERDENTAL ULTRAMICRO 0.6MM;998;PHARMAKIN;N;-;-;-;C;-;-
152757;ESCOVA DENTAL MANUAL PARA PROTESES  KIN;998;PHARMAKIN;N;-;-;-;C;-;-
152758;ESCOVA DENTAL POWER DENT INF TRANSFORMERS;960;BITUFO;N;-;-;-;C;-;-
152759;ESCOVA DENTE BITUFO INTERDENTAL C 2;960;BITUFO;N;-;-;-;C;-;-
152760;ESCOVA PARA MAMADEIRAS AVENT AZUL;957;AVENT;N;-;-;-;C;-;-
152761;ESCOVA PARA MAMADEIRAS AVENT ROSA;957;AVENT;N;-;-;-;C;-;-
152762;ESCOVA PARA PROTESE DENTAL;960;BITUFO;N;-;-;-;C;-;-
152763;ESCOVA REFIL INTERDENTAL CONICA;960;BITUFO;N;-;-;-;C;-;-
152764;ESCOVA UNITUFO 9MM CURAPROX;964;CURAPROX PRODUTOS DE HIGIENE LTDA;N;-;-;-;C;-;-
152765;ESFIGMO BIC AD NYLON VELCRO PRETO;74;BIC.;N;-;-;-;C;-;-
152766;ESFIGMO BIC ADULTO NEW INNOVA PLUS FECHO VELCRO CINZA;74;BIC.;N;-;-;-;C;-;-
152767;ESFIGMO BIC ADULTO NEW INNOVA PLUS FECHO VELCRO PRETO;74;BIC.;N;-;-;-;C;-;-
152768;ESFIGMO BIC ADULTO NEW INNOVA PLUS FECHO VELCRO VINHO;74;BIC.;N;-;-;-;C;-;-
152769;ESFIGMO PA ADULTO NY FECHO VELCRO BORDO PVC;74;BIC.;N;-;-;-;C;-;-
152770;ESPACADOR (ALUMINIO/METAL) INAL-AIR ADULTO;A30;CLEAN AIR;N;-;-;-;C;-;-
152771;ESPACADOR MEDICATE MASCARA GRANDE AZUL;;;N;-;-;-;C;-;-
152772;ESPACADOR MEDICATE VERDE MASCARA GRANDE;;;N;-;-;-;C;-;-
152773;ESPACADOR MEDICATE VERDE MASCARA MEDIA;;;N;-;-;-;C;-;-
152774;ESPALDEIRA EDUCADOR POSTURAL G;;;N;-;-;-;C;-;-
152775;ESPALDEIRA EDUCADOR POSTURAL GG;;;N;-;-;-;C;-;-
152776;ESPALDEIRA EDUCADOR POSTURAL M;;;N;-;-;-;C;-;-
152777;ESPALDEIRA EDUCADOR POSTURAL P;;;N;-;-;-;C;-;-
152778;ESPALDEIRA EDUCADOR POSTURAL PP;;;N;-;-;-;C;-;-
152779;ESPALDEIRA P/ POSTURA MED BEGE;397;OUTRAS;N;-;-;-;C;-;-
152780;ESPALDEIRA POSTURAL TIPO MOCHILA M/G BRANCO;397;OUTRAS;N;-;-;-;C;-;-
152781;ESPALDEIRA POSTURAL TIPO MOCHILA P/M BRANCO;397;OUTRAS;N;-;-;-;C;-;-
152782;ESPARADRAPO SALVELOX 10CMX3M;144;CREMER;N;-;-;-;C;-;-
152783;ESPECULO DESC. P/ OTOSCOPIO 2.5MM PACOTE C/ 50;;;N;-;-;-;C;-;-
152784;ESPECULO VAG KOLP G KOLPLUX;279;KOLPLAST;N;-;-;-;C;-;-
152785;EST GIOVANNA BABY DEO COL 20ML CLASSIC+LOCAO HIDR 200ML+SAB;397;OUTRAS;N;-;-;-;C;-;-
152786;ESTABILIZADOR DE TORNOZELO  GDE/DIR PRETO;397;OUTRAS;N;-;-;-;C;-;-
152787;ESTABILIZADOR DE TORNOZELO  MED/ESQ BEGE;397;OUTRAS;N;-;-;-;C;-;-
152788;ESTABILIZADOR DE TORNOZELO 601-33 PEQ/ESQ BEGE;397;OUTRAS;N;-;-;-;C;-;-
152789;ESTABILIZADOR DE TORNOZELO 601-44 MED/DIR BEGE;397;OUTRAS;N;-;-;-;C;-;-
152790;ESTABILIZADOR DE TORNOZELO PEQ/DIR BEGE;397;OUTRAS;N;-;-;-;C;-;-
152791;ESTABILIZADOR P/ JOEL.C/ SUP. MET. M;351;MERCUR;N;-;-;-;C;-;-
152792;ESTABILIZADOR P/ JOELHO C/ SUP XG;351;MERCUR;N;-;-;-;C;-;-
152793;ESTABILIZADOR P/ JOELHO SUP MET GG MERCUR;351;MERCUR;N;-;-;-;C;-;-
152794;ESTABILIZADOR P/ TORNOZELO LONA PRETO M;351;MERCUR;N;-;-;-;C;-;-
152795;ESTABILIZADOR P/ TORNOZELO LONA PRETO P;351;MERCUR;N;-;-;-;C;-;-
152796;ESTABILIZADOR PUNHO E POLEGAR ACM PL DIR/ESQ P;A42;JOBST;N;-;-;-;C;-;-
152797;ESTABILIZADOR PUNHO E POLEGAR ACM PL E DIR/ESQ G;A42;JOBST;N;-;-;-;C;-;-
152798;ESTABILIZADOR TORNOZ FITAS CRUZADAS SPORT EDITION ACTIMOVE;A42;JOBST;N;-;-;-;C;-;-
152799;ESTADIOMETRO MADEIRA (REGUA ANTROPOMETRICA);712;CARCI;N;-;-;-;C;-;-
152800;ESTETOCOPIO SPIRIT MD III PRO ADULTO/PEDIATRICOAZUL MARINHO;A50;MACROSUL;N;-;-;-;C;-;-
152801;ESTETOCOPIO SPRIT MD III PRO ADULTO/PEDIATRICO CINZA;A50;MACROSUL;N;-;-;-;C;-;-
152802;ESTETOSCOPIO CARDIOL MASTER PRO BLACK EDITION - SPIRIT;A50;MACROSUL;N;-;-;-;C;-;-
152803;ESTETOSCOPIO MASTER LITE FUN ANIMAL PEDIAT AZUL SPIRIT;A50;MACROSUL;N;-;-;-;C;-;-
152804;ESTETOSCOPIO MASTER LITE FUN ANIMAL PEDIAT VERDE SPIRIT;A50;MACROSUL;N;-;-;-;C;-;-
152805;ESTETOSCOPIO PA ADULTO DUOSSON PRETO;74;BIC.;N;-;-;-;C;-;-
152806;ESTETOSCOPIO PRO LITE ADULTO ROSA  PEROLIZADO SPIRIT;A50;MACROSUL;N;-;-;-;C;-;-
152807;ESTETOSCOPIO PROFISSIONAL ADULTO MAGENTA PEROLIZADO - SPIRIT;A50;MACROSUL;N;-;-;-;C;-;-
152808;ESTETOSCOPIO RAPPAPORT  DISISTY PRETO;;;N;-;-;-;C;-;-
152809;ESTETOSCOPIO RAPPAPORT DIASYST  CINZA;;;N;-;-;-;C;-;-
152810;ESTETOSCOPIO RAPPPORT DIASYST AZUL;;;N;-;-;-;C;-;-
152811;ESTETOSCOPIO RAPPPORT DIASYST VERDE;;;N;-;-;-;C;-;-
152812;ESTETOSCOPIO RAPPPORT DIASYST VERMELHO;;;N;-;-;-;C;-;-
152813;ESTETOSCOPIO SPIRIT MD III PRO ADULTO PRETO;A50;MACROSUL;N;-;-;-;C;-;-
152814;ESTETOSCOPIO SPIRIT MD III PRO ADULTO ROSA PEROLIZADO;A50;MACROSUL;N;-;-;-;C;-;-
152815;ESTETOSCOPIO SPIRIT PROFESSIONAL PEDIATRICO ROSA PEROLIZADO;A50;MACROSUL;N;-;-;-;C;-;-
152816;ESTILETE BIOLIVAR 18CM;224;GOLGRAN;N;-;-;-;C;-;-
152817;ESTOJO 18 X 08 X 03 CM;A36;FAMI-ITA;N;-;-;-;C;-;-
152818;ESTOJO 18 X 08 X 03 PERFURADO;A36;FAMI-ITA;N;-;-;-;C;-;-
152819;ESTOJO 18 X 08 X 05 CM;A36;FAMI-ITA;N;-;-;-;C;-;-
152820;ESTOJO 20 X10 X 05 CM PERFURADO;A36;FAMI-ITA;N;-;-;-;C;-;-
152821;ESTOJO 32 X 16 X 08 CM PERFURADO;A36;FAMI-ITA;N;-;-;-;C;-;-
152822;ESTOJO ALMA DE FLORES C/3 SAB BAUNILHA 130 G;A46;LAB MENPHIS;N;-;-;-;C;-;-
152823;ESTOJO GIOVANNA BABY HORA DO BANHO GABY SH+CON+SAB+ESPONJA;397;OUTRAS;N;-;-;-;C;-;-
152824;ESTOJO GIOVANNA BABY HORA DO BANHO GIBY SH+CON+SAB+ESPONJA;397;OUTRAS;N;-;-;-;C;-;-
152825;ESTOJO GIOVANNA BABY MEN THE POWER (SH 3EM1+AERO);397;OUTRAS;N;-;-;-;C;-;-
152826;ESTOJO PERFURADO 20X10X5 (G101P);224;GOLGRAN;N;-;-;-;C;-;-
152827;ESTOJO SAB. FLORES BRANCAS 3 UN 115G;411;PIERRE FABRE;N;-;-;-;C;-;-
152828;ESTOJO SABONETES MINI STO CIELO SORTIDOS;987;MADRESSENZA;N;-;-;-;C;-;-
152829;EUCERIN ANTI REDNESS FPS25 50ML;975;EUCERIN;N;-;-;-;C;-;-
152830;EUCERIN DERMOPURE OIL CONTROL GEL LIMP  200 ML;975;EUCERIN;N;-;-;-;C;-;-
152831;EUDORA BASE NIINA SECRETS HIDRA GLOW COR 05;976;EUDORA;N;-;-;-;C;-;-
152832;EUDORA BASE NIINA SECRETS HIDRA GLOW COR 10;976;EUDORA;N;-;-;-;C;-;-
152833;EUDORA BASE NIINA SECRETS HIDRA GLOW COR 13;976;EUDORA;N;-;-;-;C;-;-
152834;EUDORA BASE NIINA SECRETS HIDRA GLOW COR 25;976;EUDORA;N;-;-;-;C;-;-
152835;EUDORA LA PIEL GEL ESFOLI CORP CRIST/HIMAL 200G;A06;SIAGE;N;-;-;-;C;-;-
152836;EUDORA LA PIEL HID DESOD CORP AMBAR DOURAD 400M;A06;SIAGE;N;-;-;-;C;-;-
152837;EUDORA LA PIEL HID MAOS FPS15 CRIST/HIMAL 50G;A06;SIAGE;N;-;-;-;C;-;-
152838;EUDORA LA PIEL HID P/MAO AMBAR DOURADO FPS15 50G;A06;SIAGE;N;-;-;-;C;-;-
152839;EUDORA LA PIEL HID P/MAO LOTUS/ORIENTE FPS15;A06;SIAGE;N;-;-;-;C;-;-
152840;EUDORA LA PIEL HID P/MAO TAMARA EGIPCIA FPS15;A06;SIAGE;N;-;-;-;C;-;-
152841;EUDORA LA PIEL LOCAO HID CORP CRIST/HIMAL 400ML;A06;SIAGE;N;-;-;-;C;-;-
152842;EUDORA LA PIEL SAB LIQ CORP LOTUS/ORIENTE 200ML;A06;SIAGE;N;-;-;-;C;-;-
152843;EUDORA LA PIEL SPR PERF CORP LOTUS/ORIENTE 200ML;A06;SIAGE;N;-;-;-;C;-;-
152844;EUDORA LA PIEL SPR PERF CORP TAMARA EGIPCIA 200ML;A06;SIAGE;N;-;-;-;C;-;-
152845;EUDORA LA PIEL SPRY DESO CORP CRIST/HIMAL 200ML;A06;SIAGE;N;-;-;-;C;-;-
152846;EUDORA NIINA SCRT BAT LIQ MATE VERMELHO HIB 5ML;976;EUDORA;N;-;-;-;C;-;-
152847;EUDORA NIINA SECRETS BLUSH GO PESS/SECRETO 5G;976;EUDORA;N;-;-;-;C;-;-
152848;EUDORA NIINA SECRETS CORRETIVO PERFECT MATCH COR 05 10ML;976;EUDORA;N;-;-;-;C;-;-
152849;EUDORA NIINA SECRETS CORRETIVO PERFECT MATCH COR 10 10ML;976;EUDORA;N;-;-;-;C;-;-
152850;EUDORA NIINA SECRETS GLOSS CRYSTAL RUBI 7ML;976;EUDORA;N;-;-;-;C;-;-
152851;EUDORA NIINA SECRETS GLOSS CRYSTAL TOPAZIO 7ML;976;EUDORA;N;-;-;-;C;-;-
152852;EUDORA NIINA SECRETS NIINA PRIM FAC HD/BLUR 11G;976;EUDORA;N;-;-;-;C;-;-
152853;EUDORA NIINA SECRETS PALETTE SOMBRA TOP SECRETS 5.6G;976;EUDORA;N;-;-;-;C;-;-
152854;EUDORA NIINA SECRETS SKIN GEL DE LIMP FAC 100ML;976;EUDORA;N;-;-;-;C;-;-
152855;EUDORA NIINA SECRETS SKIN GEL HIDRATANTE FACIAL 30ML;976;EUDORA;N;-;-;-;C;-;-
152856;EUDORA NIINA SECRETS SKIN HIDR. FACIAL ANTIOLEOSIDADE 40G;976;EUDORA;N;-;-;-;C;-;-
152857;EUDORA NIINA SKIN BRUMA NUTRI FRESH 110 ML;976;EUDORA;N;-;-;-;C;-;-
152858;EUDORA NIINA SKIN HID FAC REDUT OLHEIRAS 15G;976;EUDORA;N;-;-;-;C;-;-
152859;EUDORA NNIINA SECRETS CORRETIVO PERFECT MATCH COR 45 10ML;976;EUDORA;N;-;-;-;C;-;-
152860;EXERC MAO E DEDOS FINGER FLEX PRETO;712;CARCI;N;-;-;-;C;-;-
152861;EXERCITADOR DE DEDOS;949;ACTE SPORTS;N;-;-;-;C;-;-
